BHID,PROYECTO,FECHA,HOLE_TYPE,COD_MES,DEPTH,XCOLLAR,YCOLLAR,ZCOLLAR,TIPO_COORD,LOC_CANAL,LEV_TOPO,SURVTYPE,IS_VALIDX,FAKE1,FAKE2
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.1,389605.4547,8702516.486,4413.956805,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,7.9,389611.08,8702527.615,4372.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.3,389615.2673,8702531.978,4379.257098,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.4,389625.0849,8702541.479,4365.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,8.6,389629.2964,8702546.657,4372.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.3,389635.9097,8702552.311,4397.556902,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.8,389639.4355,8702555.506,4401.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,8.8,389640.9463,8702558.876,4379.257098,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.8,389656.9673,8702576.826,4379.257098,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.6,389657.6081,8702575.23,4401.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.9,389660.8085,8702579.895,4397.556902,EJE,1,3,0,2,0,0
1217935a,MAND_OC_12,2/3/2012,8,201202,4.8,389168.407,8702004.801,4000.321,EJE,,3,0,1,0,0
1218898t,MAND_OC_12,2/23/2012,8,201202,5,389269.187,8702102.451,3922.344,EJE,2,3,0,1,0,0
1219081a,MAND_OC_12,3/1/2012,8,201203,3.55,389861.192,8702850.339,4276.246,EJE,2,3,0,1,0,0
1219220a,MAND_OC_12,2/24/2012,8,201202,7,389482.1213,8702373.733,3967.235,EJE,2,3,0,1,0,0
1219244a,MAND_OC_12,2/26/2012,8,201202,4.8,389846.7228,8702834.517,4276.247,EJE,2,3,0,1,0,0
1220055a,MAND_OC_12,4/1/2012,8,201204,2.55,389879.79,8702867.2,4390.29,EJE,2,3,0,1,0,0
1220324a,MAND_OC_12,3/23/2012,8,201203,3.95,389086.506,8701921.973,3994.8,EJE,2,3,0,1,0,0
1220601a,MAND_OC_12,3/30/2012,8,201203,1.7,389899.089,8702866.35,4522.137,EJE,2,3,0,1,0,0
176328a,MAND_OC_08,7/3/2008,8,200807,5.5,389609.0936,8702552.524,4095.557,EJE,2,3,0,2,0,0
176972a,MAND_OC_08,7/5/2008,8,200807,4.6,389832.6818,8702785.104,4531.857,EJE,2,3,0,2,0,0
177023a,MAND_OC_08,7/6/2008,8,200807,1.7,389532.6133,8702617.402,4211.493,EJE,,3,0,2,0,0
177429a,MAND_OC_08,7/16/2008,8,200807,6.55,389199.1037,8702012.553,4076.877,EJE,2,3,0,2,0,0
177635a,MAND_OC_08,7/12/2008,8,200807,8.55,389563.1955,8702466.715,4155.96,EJE,2,3,0,2,0,0
177711c,MAND_OC_08,7/18/2008,8,200807,6.3,389873.6769,8702860.959,4302.857,EJE,2,3,0,2,0,0
177812a,MAND_OC_08,7/21/2008,8,200807,1.8,389982.168,8702980.413,4531.857,EJE,2,3,0,2,0,0
177920b,MAND_OC_08,7/30/2008,8,200807,6.4,389886.401,8702874.235,4302.857,EJE,2,3,0,2,0,0
178277a,MAND_OC_08,8/9/2008,8,200808,2.3,389281.606,8702115.689,4023.907,EJE,2,3,0,2,0,0
178313,MAND_OC_08,8/4/2008,8,200808,0.45,388824.2509,8701426.087,4736.71,EJE,2,3,0,2,0,0
178358a,MAND_OC_08,8/11/2008,8,200808,2.6,389740.148,8702695.592,4241.997,EJE,2,3,0,2,0,0
178505a,MAND_OC_08,8/11/2008,8,200808,6.6,389458.438,8702327.42,4020.677,EJE,2,3,0,2,0,0
178764a,MAND_OC_08,8/20/2008,8,200808,4.5,389731.073,8702683.746,4240.747,EJE,2,3,0,2,0,0
178793a,MAND_OC_08,8/21/2008,8,200808,6.95,389618.1547,8702570.354,4161.887,EJE,2,3,0,2,0,0
178804a,MAND_OC_08,8/18/2008,8,200808,6.4,389059.4844,8701882.317,4123.497,EJE,2,3,0,2,0,0
178896a,MAND_OC_08,8/25/2008,8,200808,4.3,389065.8763,8701890.77,4123.497,EJE,2,3,0,2,0,0
179046a,MAND_OC_08,8/25/2008,8,200808,5.3,389732.703,8702685.086,4240.747,EJE,2,3,0,2,0,0
179122a,MAND_OC_08,8/25/2008,8,200808,3.2,388826.2224,8701407.945,4736.71,EJE,2,3,0,2,0,0
179424a,MAND_OC_08,9/2/2008,8,200809,3.45,389596.5629,8702539.536,4161.887,EJE,2,3,0,2,0,0
179439a,MAND_OC_08,9/3/2008,8,200809,5.2,389694.83,8702637.492,4240.747,EJE,2,3,0,2,0,0
179475a,MAND_OC_08,9/8/2008,8,200809,3.65,389558.36,8702469.314,4215.767,EJE,2,3,0,2,0,0
179486a,MAND_OC_08,9/9/2008,8,200809,4.6,389658.239,8702611.335,4161.887,EJE,2,3,0,2,0,0
179501a,MAND_OC_08,9/2/2008,8,200809,0.8,388821.113,8701399.741,4735.908,EJE,2,3,0,2,0,0
179645a,MAND_OC_08,9/10/2008,8,200809,4.95,389712.247,8702678.219,4105.197,EJE,2,3,0,2,0,0
180131a,MAND_OC_08,9/22/2008,8,200809,5.5,389198.4924,8702014.197,4072.427,EJE,2,3,0,2,0,0
180816a,MAND_OC_08,10/17/2008,8,200810,3.75,388851.285,8701466.416,4716.658,EJE,2,3,0,2,0,0
181155a,MAND_OC_08,10/4/2008,8,200810,6.15,389301.7476,8702135.617,4019.307,EJE,2,3,0,2,0,0
181826a,MAND_OC_08,12/22/2008,8,200812,2.2,389906.0815,8702906.986,4225.877,EJE,2,3,0,2,0,0
182094a,MAND_OC_08,12/9/2008,8,200812,4.7,389714.297,8702682.658,4099.587,EJE,2,3,0,2,0,0
18210109242,MAND_OC_99,9/1/1999,8,199909,2.2,388869.2607,8701489.103,4735.26863,EJE,2,5,0,2,0,0
18210109376,MAND_OC_99,9/1/1999,8,199909,4.4,389749.3503,8702706.737,4268.756336,EJE,2,5,0,2,0,0
18210109503,MAND_OC_99,9/1/1999,8,199909,3.35,389282.6136,8702111.32,4082.162099,EJE,2,5,0,2,0,0
18210109564,MAND_OC_99,9/1/1999,8,199909,1.55,389931.0099,8702927.913,4336.476021,EJE,2,5,0,2,0,0
18210606107,MAND_OC_99,1/1/1999,8,199901,2.35,389832.395,8702807.23,4336.883853,EJE,2,5,0,2,0,0
18210606145,MAND_OC_99,1/1/1999,8,199901,1.4,389225.968,8702036.167,4102.19272,EJE,2,5,0,2,0,0
182573a,MAND_OC_08,11/4/2008,8,200811,7.75,389534.4583,8702428.233,4147.817,EJE,2,3,0,2,0,0
182904a,MAND_OC_08,11/25/2008,8,200811,4.4,389278.627,8702110.624,4014.507,EJE,2,3,0,2,0,0
183001a,MAND_OC_08,12/9/2008,8,200812,3.45,388953.2947,8701783.828,4115.057,EJE,2,3,0,2,0,0
183119a,MAND_OC_08,12/20/2008,8,200812,3.7,389482.484,8702363.052,4037.817,EJE,2,3,0,2,0,0
183195a,MAND_OC_08,12/29/2008,8,200812,1.9,389087.847,8701918.647,4067.127,EJE,2,3,0,2,0,0
183750a,MAND_OC_09,1/30/2009,8,200901,3.9,389870.1014,8702844.505,4357.247,EJE,2,3,0,1,0,0
183791a,MAND_OC_09,3/5/2009,8,200903,3.5,389034.297,8701862.303,4129.657,EJE,2,3,0,1,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.2,389053.8969,8701790.815,4426.877215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,6.7,389678.9812,8702605.439,4354.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.8,389681.6826,8702604.549,4394.407,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.5,389688.4247,8702612.528,4394.407,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.9,389692.1372,8702619.16,4410.056902,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,6.6,389694.9585,8702620.809,4413.956805,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.7,389699.2174,8702629.152,4410.056902,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,6.85,389701.6879,8702632.598,4410.056902,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.8,389057.0912,8701795.936,4426.877215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.2,389736.6669,8702679.333,4401.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.2,389749.3794,8702690.724,4427.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.3,389387.6443,8702239.429,4147.056902,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.8,389898.1185,8702827.14,4534,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1,389902.1231,8702831.379,4534,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.9,389980.2911,8702947.361,4655.935809,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.4,390038.1511,8703036.311,4712.067156,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.5,389063.0174,8701805.486,4426.877215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,7.3,389454.9315,8702324.785,4104.152117,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.5,389531.0904,8702428.321,4104.152117,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.55,389687.5523,8702619.167,4308.429949,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.25,389287.0348,8702123.861,4096.607195,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,9.85,389405.4526,8702259.429,4090.496844,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.8,389751.9272,8702705.988,4309.143816,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.6,389336.7441,8702182.538,4112.627215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.5,389445.6298,8702310.11,4160.627215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,11.6,389653.3458,8702576.574,4306.377215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.5,389300.3909,8702133.1,4165.846941,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.8,389437.8974,8702299.645,4162.206805,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,7.8,389754.8338,8702707.745,4355.107195,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.35,389210.1439,8702024.48,4114.190203,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.35,389344.0437,8702158.186,4377.157,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.2,389332.7312,8702175.423,4168.127215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.5,389392.015,8702245.787,4162.206805,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.3,389171.2206,8701981.397,4151.439227,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.5,389284.8704,8702118.019,4110.677996,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.7,389807.8074,8702780.331,4323.320086,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.5,389328.1779,8702169.051,4155.726824,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.3,389627.9678,8702552.401,4299.237078,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.2,389223.8236,8702040.324,4149.576922,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.6,389105.3216,8701917.355,4149.215105,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,6.7,389315.5168,8702151.643,4093.467059,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.3,389578.0365,8702498.508,4270.610125,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.85,389615.8249,8702548.159,4270.610125,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.45,389126.1414,8701935.816,4149.215105,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.05,389174.3909,8701983.44,4141.476824,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.8,389076.9074,8701827.416,4426.877215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.8,389477.2278,8702352.609,4151.697039,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.1,389521.6842,8702413.55,4151.697039,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.9,389467.5501,8702337.43,4149.226824,EJE,1,3,0,2,0,0
183930a,MAND_OC_09,3/21/2009,8,200903,4.1,389200.621,8702020.738,4060.877,EJE,2,3,0,1,0,0
183994a,MAND_OC_09,3/31/2009,8,200903,6,389114.18,8701940.647,4060.877,EJE,2,3,0,1,0,0
183999a,MAND_OC_09,3/31/2009,8,200903,5.6,389047.652,8701876.497,4092.217,EJE,2,3,0,1,0,0
184163a,MAND_OC_09,2/16/2009,8,200902,2.8,389189.596,8701514.611,4735.715,EJE,2,3,0,1,0,0
184196a,MAND_OC_09,2/20/2009,8,200902,2.5,389191.166,8701515.74,4735.715,EJE,2,3,0,1,0,0
184332a,MAND_OC_09,3/16/2009,8,200903,2.45,389211.4489,8701636.115,4474.012,EJE,2,3,0,1,0,0
184359a,MAND_OC_09,3/24/2009,8,200903,2.45,389494.874,8702544.023,4090.134,EJE,2,3,0,1,0,0
184407a,MAND_OC_09,4/2/2009,8,200904,3.2,389197.3539,8701630.474,4474.012,EJE,2,3,0,1,0,0
184561a,MAND_OC_09,2/17/2009,8,200902,7.15,389339.835,8702187.542,4005.967,EJE,2,3,0,1,0,0
184666,MAND_OC_09,2/24/2009,8,200902,0.2,388874.5247,8701735.62,4101.947,EJE,2,3,0,2,0,0
184709a,MAND_OC_09,2/27/2009,8,200902,5.6,389797.223,8702768.75,4229.777,EJE,2,3,0,1,0,0
184778a,MAND_OC_09,3/5/2009,8,200903,5.3,389806.531,8702779.169,4228.627,EJE,2,3,0,1,0,0
184787a,MAND_OC_09,3/6/2009,8,200903,5.1,389809.271,8702783.405,4228.627,EJE,2,3,0,1,0,0
185150,MAND_OC_09,5/1/2009,8,200905,1.8,389457.2233,8702485.439,4091.022,EJE,2,3,0,1,0,0
185159a,MAND_OC_09,5/4/2009,8,200905,2.5,389036.785,8701788.411,4327.297,EJE,2,3,0,1,0,0
185263a,MAND_OC_09,5/13/2009,8,200905,4.7,389721.594,8702672.49,4223.717,EJE,2,3,0,1,0,0
185391a,MAND_OC_09,5/25/2009,8,200905,2.7,389598.6187,8702543.819,4144.477,EJE,2,3,0,1,0,0
185517a,MAND_OC_09,4/23/2009,8,200904,4.5,389544.303,8702439.842,4126.037,EJE,2,3,0,1,0,0
185615a,MAND_OC_09,5/4/2009,8,200905,3.1,388989.1579,8701816.289,4129.657,EJE,2,3,0,1,0,0
185823a,MAND_OC_09,5/28/2009,8,200905,5,389020.1026,8701851.078,4057.737,EJE,2,3,0,1,0,0
185950a,MAND_OC_09,6/8/2009,8,200906,1.9,389628.651,8702669.96,4090.753,EJE,2,3,0,1,0,0
186318a,MAND_OC_09,7/11/2009,8,200907,1.6,389113.719,8701491.947,4737.006,EJE,2,3,0,1,0,0
186324a,MAND_OC_09,7/11/2009,8,200907,3.25,389294.474,8701557.017,4720.275,EJE,2,3,0,2,0,0
186397a,MAND_OC_09,7/20/2009,8,200907,2.1,389096.5,8701487.191,4737.006,EJE,2,3,0,1,0,0
186493a,MAND_OC_09,7/9/2009,8,200907,1.2,389120.412,8701494.723,4737.006,EJE,2,3,0,1,0,0
186958a,MAND_OC_09,10/8/2009,8,200910,7.7,389410.9186,8702281.401,3989.067,EJE,2,3,0,1,0,0
186963a,MAND_OC_09,10/8/2009,8,200910,5.1,389334.218,8702178.789,3988.677,EJE,2,3,0,1,0,0
187109a,MAND_OC_09,6/30/2009,8,200906,3.6,389493.574,8702382.324,4024.147,EJE,2,3,0,1,0,0
187234a,MAND_OC_09,7/11/2009,8,200907,2.9,389160.78,8701985.05,4058.427,EJE,2,3,0,1,0,0
187238a,MAND_OC_09,7/11/2009,8,200907,5.7,389448.932,8702324.829,3995.337,EJE,2,3,0,1,0,0
187262a,MAND_OC_09,7/13/2009,8,200907,0.5,389398.257,8702406.156,4091.696,EJE,2,3,0,1,0,0
187729a,MAND_OC_09,8/22/2009,8,200908,4.6,389953.112,8702952.646,4541.007,EJE,2,3,0,1,0,0
187948a,MAND_OC_09,9/25/2009,8,200909,4.1,389164.7724,8701620.468,4474.535,EJE,2,3,0,1,0,0
188063a,MAND_OC_09,8/6/2009,8,200908,5.6,389821.5649,8702794.243,4297.127,EJE,2,3,0,1,0,0
188078a,MAND_OC_09,8/7/2009,8,200908,4.65,389567.0515,8702500.399,4130.217,EJE,2,3,0,2,0,0
188126a,MAND_OC_09,8/11/2009,8,200908,2.9,389572.3391,8702516.451,4130.217,EJE,2,3,0,2,0,0
188215a,MAND_OC_09,8/25/2009,8,200908,3.6,389862.9345,8702853.215,4228.697,EJE,2,3,0,1,0,0
188425a,MAND_OC_09,9/15/2009,8,200909,3.2,389496.1626,8702394.689,3992.237,EJE,2,3,0,1,0,0
188427a,MAND_OC_09,9/16/2009,8,200909,6.6,389056.7045,8701884.129,4086.397,EJE,2,3,0,1,0,0
188435,MAND_OC_09,9/16/2009,8,200909,0.6,389217.84,8701745.107,4474.303,EJE,2,3,0,2,0,0
188631,MAND_OC_09,8/20/2009,8,200908,0.7,389584.8648,8702538.347,4130.217,EJE,2,3,0,2,0,0
188686a,MAND_OC_09,12/7/2009,8,200912,2.1,389149.2163,8701615.795,4474.464,EJE,,3,0,1,0,0
188795a,MAND_OC_09,12/18/2009,8,200912,2.55,389230.937,8701524.756,4742.422,EJE,1,3,0,1,0,0
188930a,MAND_OC_10,1/5/2010,8,201001,2.5,389184.449,8701508.102,4744.379,EJE,2,3,0,1,0,0
188941a,MAND_OC_10,1/5/2010,8,201001,3.2,389830.4266,8702793.356,4467.917,EJE,,3,0,1,0,0
189075a,MAND_OC_09,10/12/2009,8,200910,6.3,389564.3986,8702490.63,4125.287,EJE,2,3,0,2,0,0
189097a,MAND_OC_09,10/15/2009,8,200910,7.9,389618.3615,8702571.872,4134.959,EJE,2,3,0,1,0,0
189270a,MAND_OC_09,10/29/2009,8,200910,6.3,389594.9875,8702535.272,4134.959,EJE,2,3,0,1,0,0
189721a,MAND_OC_09,10/30/2009,8,200910,2.2,389933.7255,8702922.84,4541.007,EJE,1,3,0,1,0,0
189832a,MAND_OC_09,11/10/2009,8,200911,2.1,388952.222,8701459.028,4728.457,EJE,1,3,0,1,0,0
189901a,MAND_OC_09,11/16/2009,8,200911,3.05,390125.1756,8703172.817,4533.787,EJE,1,3,0,1,0,0
189927a,MAND_OC_09,11/21/2009,8,200911,4.25,389878.9037,8702848.878,4465.897,EJE,1,3,0,1,0,0
189995a,MAND_OC_09,12/8/2009,8,200912,4.8,389884.565,8702854.231,4465.897,EJE,1,3,0,1,0,0
190106a,MAND_OC_09,10/29/2009,8,200910,4.2,389291.4559,8702125.394,3988.547,EJE,2,3,0,1,0,0
190195-6,MAND_OC_09,11/7/2009,8,200911,1.2,389637.4286,8702582.59,4134.417,EJE,,3,0,2,0,0
190199a,MAND_OC_09,11/9/2009,8,200911,5.4,389760.9579,8702727.602,4213.367,EJE,2,3,0,1,0,0
190227a,MAND_OC_09,11/11/2009,8,200911,4.05,389775.7223,8702749.255,4213.367,EJE,2,3,0,1,0,0
190249a,MAND_OC_09,11/13/2009,8,200911,4.35,389779.4233,8702753.992,4213.367,EJE,2,3,0,1,0,0
190648a,MAND_OC_09,12/12/2009,8,200912,4.2,389845.3453,8702818.948,4362.517,EJE,2,3,0,1,0,0
190680a,MAND_OC_09,12/16/2009,8,200912,4.4,389564.0952,8702507.356,4119.477,EJE,2,3,0,2,0,0
190695,MAND_OC_09,12/19/2009,8,200912,0.9,389557.6841,8702487.313,4119.477,EJE,1,3,0,2,0,0
190742a,MAND_OC_09,12/23/2009,8,200912,4.5,389442.5276,8702322.543,3984.147,EJE,2,3,0,1,0,0
190796a,MAND_OC_09,12/31/2009,8,200912,5.6,389550.1686,8702456.671,4120.477,EJE,2,3,0,1,0,0
190859a,MAND_OC_10,1/11/2010,8,201001,7.1,389317.3593,8702155.202,3982.66,EJE,2,3,0,1,0,0
190990a,MAND_OC_10,1/25/2010,8,201001,9.2,389307.0866,8702142.65,3982.66,EJE,2,3,0,1,0,0
191141a,MAND_OC_09,12/28/2009,8,200912,8.2,389311.0902,8702146.153,3982.937,EJE,2,3,0,1,0,0
191224a,MAND_OC_10,1/8/2010,8,201001,3.9,389534.9893,8702432.077,4118.337,EJE,2,3,0,1,0,0
191265a,MAND_OC_10,1/15/2010,8,201001,2.45,389613.9181,8702666.071,4074.011,EJE,2,3,0,1,0,0
191281a,MAND_OC_10,1/18/2010,8,201001,3,389916.0509,8702917.646,4238.657,EJE,2,3,0,1,0,0
191599a,MAND_OC_10,1/21/2010,8,201001,2.8,389116.3891,8701609.484,4475.376,EJE,1,3,0,1,0,0
192059a,MAND_OC_09,4/3/2009,8,200904,1.95,389538.9,8702606.539,4090.078,EJE,2,3,0,1,0,0
192076a,MAND_OC_09,4/6/2009,8,200904,4.1,389917.7397,8702921.315,4226.117,EJE,2,3,0,1,0,0
192300,MAND_OC_10,3/12/2010,8,201003,2.3,389343.2345,8702198.22,3979.257,EJE,2,3,0,1,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.45,389528.37,8702593.467,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.75,389558.873,8702661.262,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.9,389563.0762,8702672.926,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.2,389571.8808,8702692.688,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.5,389452.5958,8702419.126,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.8,389459.6625,8702429.105,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.18,389488.2645,8702469.543,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.99,389526.5681,8702598.9,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.1,389466.6733,8702404.932,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.8,389510.6059,8702544.972,4225.68,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.3,389475.0945,8702449.518,4236.054,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.5,389422.852,8702286.135,4321.407,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.5,389413.513,8702276.57,4312.844,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.3,389427.23,8702295.729,4309.68,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2,389477.1028,8702468.562,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.3,389441.3108,8702309.62,4303.351,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.3,389443.9962,8702317.446,4299.069,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.3,389269.976,8702137.88,4432.274,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.15,389505.2564,8702548.948,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1,388944.7071,8701722.136,4328.157,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.5,389506.243,8702395.557,4106.63698,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,7,389521.2764,8702414.163,4106.63698,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.05,389141.3698,8701949.127,4145.377215,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,5.15,389545.1613,8702436.63,4207.286883,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.05,389189.765,8702002.028,4183.556902,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.6,389092.5341,8701882.215,4237.657,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.1,389087.2485,8701876.72,4254.157,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.3,388857.9504,8701474.43,4736.456101,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.75,388994.257,8701828.422,4116.817429,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.1,389070.8637,8701900.304,4079.626697,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.9,389087.6296,8701914.548,4084.913474,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.4,389098.5762,8701927.511,4075.108545,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,4.15,389113.9318,8701936.966,4085.14445,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.2,389161.7415,8701984.837,4074.836927,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,7.3,389226.7966,8702036.493,4070.57156,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.6,389257.247,8702083.116,4026.564404,EJE,1,3,0,2,0,0
